Resultats per mesa - 2017

;;;;;;;;;;;;;;;;;;;Ciutadans-Partido de la Ciudadanía (C's);;Junts per Catalunya (JUNTSxCAT);;Esquerra Republicana-Catalunya Sí (ERC-CatSí);;Partit dels Socialistes de Catalunya (PSC-PSOE) (PSC);;Catalunya en Comú-Podem (CatComú-Podem);;Candidatura d'Unitat Popular (CUP);;Partit Popular / Partido Popular (PP);;Partit Animalista contra el Maltractament Animal (PACMA);;Recortes Cero-Grupo Verde (RECORTES CERO-GRUPO VERDE);;Per un Món Més Just (PU M+J);;Diàleg Republicà (Candidatura retirada) (DIÀLEG (C. RETIRADA));;
Codi circumscripció;Codi municipi;Nom municipi;Districte;Secció;Mesa;Cens electoral;Votants;% votants;Abstenció;% abstenció;Vots nuls;% vots nuls;Vots en blanc;% vots en blanc; Vots a candidatures;% vots a candidatures;Vots vàlids;% vots vàlids;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Codi comarca;Nom comarca;
08;245;Santa Coloma de Gramenet                          ;04;004 ;B;       655;       582;088,85;        73;011,15;         4;000,69;         0;000,00;       578;099,31;       578;099,31;       162;028,03;        43;007,44;        82;014,19;       132;022,84;        88;015,22;        17;002,94;        41;007,09;         9;001,56;         4;000,69;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;04;005 ;U;       797;       669;083,94;       128;016,06;         1;000,15;         2;000,30;       666;099,55;       668;099,85;       216;032,34;        49;007,34;        76;011,38;       161;024,10;        88;013,17;        24;003,59;        45;006,74;         5;000,75;         2;000,30;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;04;006 ;A;       451;       359;079,60;        92;020,40;         2;000,56;         3;000,84;       354;098,61;       357;099,44;       112;031,37;        28;007,84;        57;015,97;        76;021,29;        38;010,64;         6;001,68;        28;007,84;         8;002,24;         1;000,28;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;04;006 ;B;       532;       426;080,08;       106;019,92;         0;000,00;         0;000,00;       426;100,00;       426;100,00;       149;034,98;        13;003,05;        77;018,08;       101;023,71;        42;009,86;        10;002,35;        30;007,04;         3;000,70;         1;000,23;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;04;007 ;A;       524;       422;080,53;       102;019,47;         0;000,00;         1;000,24;       421;099,76;       422;100,00;       147;034,83;        39;009,24;        67;015,88;        86;020,38;        47;011,14;        12;002,84;        17;004,03;         6;001,42;         0;000,00;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;04;007 ;B;       629;       522;082,99;       107;017,01;         1;000,19;         2;000,38;       519;099,43;       521;099,81;       169;032,44;        45;008,64;        73;014,01;       123;023,61;        57;010,94;        11;002,11;        34;006,53;         3;000,58;         4;000,77;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;04;008 ;A;       348;       280;080,46;        68;019,54;         2;000,71;         0;000,00;       278;099,29;       278;099,29;        81;029,14;        28;010,07;        46;016,55;        66;023,74;        28;010,07;         9;003,24;        20;007,19;         0;000,00;         0;000,00;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;04;008 ;B;       426;       352;082,63;        74;017,37;         1;000,28;         0;000,00;       351;099,72;       351;099,72;       118;033,62;        18;005,13;        64;018,23;        82;023,36;        35;009,97;        16;004,56;        15;004,27;         3;000,85;         0;000,00;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;04;008 ;C;       497;       386;077,67;       111;022,33;         0;000,00;         2;000,52;       384;099,48;       386;100,00;       134;034,72;        29;007,51;        61;015,80;        82;021,24;        43;011,14;         8;002,07;        24;006,22;         3;000,78;         0;000,00;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;04;009 ;A;       550;       453;082,36;        97;017,64;         0;000,00;         1;000,22;       452;099,78;       453;100,00;       167;036,87;        19;004,19;        44;009,71;       127;028,04;        46;010,15;        16;003,53;        26;005,74;         4;000,88;         3;000,66;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;04;009 ;B;       591;       484;081,90;       107;018,10;         2;000,41;         3;000,62;       479;098,97;       482;099,59;       166;034,44;        24;004,98;        61;012,66;       130;026,97;        49;010,17;        13;002,70;        26;005,39;         7;001,45;         3;000,62;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;04;010 ;A;       435;       343;078,85;        92;021,15;         0;000,00;         1;000,29;       342;099,71;       343;100,00;       113;032,94;        26;007,58;        49;014,29;        81;023,62;        28;008,16;        13;003,79;        27;007,87;         4;001,17;         1;000,29;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;04;010 ;B;       478;       391;081,80;        87;018,20;         0;000,00;         3;000,77;       388;099,23;       391;100,00;       144;036,83;        21;005,37;        60;015,35;        92;023,53;        41;010,49;         8;002,05;        15;003,84;         6;001,53;         1;000,26;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;04;011 ;A;       356;       300;084,27;        56;015,73;         0;000,00;         0;000,00;       300;100,00;       300;100,00;        99;033,00;         9;003,00;        54;018,00;        76;025,33;        28;009,33;         6;002,00;        21;007,00;         6;002,00;         1;000,33;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;04;011 ;B;       423;       357;084,40;        66;015,60;         2;000,56;         0;000,00;       355;099,44;       355;099,44;       139;039,15;        12;003,38;        65;018,31;        85;023,94;        26;007,32;         5;001,41;        16;004,51;         7;001,97;         0;000,00;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;04;012 ;A;       336;       270;080,36;        66;019,64;         0;000,00;         1;000,37;       269;099,63;       270;100,00;       124;045,93;         7;002,59;        41;015,19;        45;016,67;        23;008,52;         5;001,85;        20;007,41;         4;001,48;         0;000,00;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;04;012 ;B;       411;       340;082,73;        71;017,27;         0;000,00;         2;000,59;       338;099,41;       340;100,00;       139;040,88;        11;003,24;        39;011,47;        77;022,65;        41;012,06;        11;003,24;        18;005,29;         2;000,59;         0;000,00;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;04;013 ;A;       352;       284;080,68;        68;019,32;         6;002,11;         2;000,70;       276;097,18;       278;097,89;       116;041,73;        17;006,12;        38;013,67;        63;022,66;        17;006,12;         6;002,16;        14;005,04;         4;001,44;         1;000,36;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;04;013 ;B;       460;       389;084,57;        71;015,43;         2;000,51;         0;000,00;       387;099,49;       387;099,49;       156;040,31;        13;003,36;        43;011,11;        93;024,03;        46;011,89;         7;001,81;        24;006,20;         2;000,52;         3;000,78;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;04;014 ;A;       408;       317;077,70;        91;022,30;         0;000,00;         4;001,26;       313;098,74;       317;100,00;       126;039,75;        11;003,47;        47;014,83;        58;018,30;        34;010,73;         7;002,21;        21;006,62;         8;002,52;         1;000,32;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;04;014 ;B;       463;       385;083,15;        78;016,85;         0;000,00;         3;000,78;       382;099,22;       385;100,00;       153;039,74;        12;003,12;        33;008,57;        97;025,19;        44;011,43;         9;002,34;        28;007,27;         5;001,30;         1;000,26;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;04;014 ;C;       489;       401;082,00;        88;018,00;         2;000,50;         2;000,50;       397;099,00;       399;099,50;       146;036,59;        17;004,26;        48;012,03;       105;026,32;        37;009,27;         6;001,50;        31;007,77;         7;001,75;         0;000,00;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;04;015 ;A;       414;       322;077,78;        92;022,22;         2;000,62;         4;001,24;       316;098,14;       320;099,38;       126;039,38;        15;004,69;        32;010,00;        88;027,50;        20;006,25;         4;001,25;        27;008,44;         3;000,94;         1;000,31;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;04;015 ;B;       545;       403;073,94;       142;026,06;         3;000,74;         2;000,50;       398;098,76;       400;099,26;       138;034,50;        18;004,50;        38;009,50;       106;026,50;        42;010,50;         6;001,50;        41;010,25;         6;001,50;         3;000,75;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;04;016 ;A;       472;       376;079,66;        96;020,34;         2;000,53;         1;000,27;       373;099,20;       374;099,47;       154;041,18;         4;001,07;        35;009,36;       101;027,01;        36;009,63;         9;002,41;        29;007,75;         2;000,53;         3;000,80;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;04;016 ;B;       646;       539;083,44;       107;016,56;         0;000,00;         3;000,56;       536;099,44;       539;100,00;       188;034,88;        21;003,90;        77;014,29;       135;025,05;        58;010,76;         7;001,30;        42;007,79;         6;001,11;         2;000,37;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;05;001 ;U;       573;       431;075,22;       142;024,78;         0;000,00;         1;000,23;       430;099,77;       431;100,00;       175;040,60;        14;003,25;        48;011,14;       120;027,84;        33;007,66;        13;003,02;        22;005,10;         4;000,93;         1;000,23;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;05;002 ;A;       438;       334;076,26;       104;023,74;         0;000,00;         1;000,30;       333;099,70;       334;100,00;       128;038,32;         9;002,69;        41;012,28;        86;025,75;        38;011,38;         3;000,90;        21;006,29;         6;001,80;         1;000,30;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;05;002 ;B;       528;       405;076,70;       123;023,30;         2;000,49;         1;000,25;       402;099,26;       403;099,51;       146;036,23;        10;002,48;        46;011,41;       122;030,27;        34;008,44;         7;001,74;        33;008,19;         4;000,99;         0;000,00;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;05;003 ;U;       737;       570;077,34;       167;022,66;         0;000,00;         4;000,70;       566;099,30;       570;100,00;       195;034,21;        30;005,26;        68;011,93;       163;028,60;        54;009,47;         9;001,58;        41;007,19;         4;000,70;         2;000,35;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;05;004 ;U;       569;       454;079,79;       115;020,21;         1;000,22;         3;000,66;       450;099,12;       453;099,78;       165;036,42;        20;004,42;        54;011,92;       111;024,50;        32;007,06;        12;002,65;        49;010,82;         5;001,10;         2;000,44;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;05;005 ;A;       383;       270;070,50;       113;029,50;         2;000,74;         0;000,00;       268;099,26;       268;099,26;       101;037,69;         8;002,99;        26;009,70;        86;032,09;        19;007,09;         0;000,00;        24;008,96;         4;001,49;         0;000,00;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;05;005 ;B;       398;       293;073,62;       105;026,38;         1;000,34;         1;000,34;       291;099,32;       292;099,66;       109;037,33;         6;002,05;        27;009,25;        76;026,03;        40;013,70;         1;000,34;        25;008,56;         6;002,05;         1;000,34;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;05;006 ;U;       632;       460;072,78;       172;027,22;         3;000,65;         0;000,00;       457;099,35;       457;099,35;       175;038,29;        26;005,69;        44;009,63;       116;025,38;        37;008,10;         7;001,53;        45;009,85;         4;000,88;         3;000,66;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;05;007 ;A;       343;       273;079,59;        70;020,41;         0;000,00;         2;000,73;       271;099,27;       273;100,00;       111;040,66;        13;004,76;        19;006,96;        62;022,71;        36;013,19;         1;000,37;        22;008,06;         6;002,20;         1;000,37;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;05;007 ;B;       343;       266;077,55;        77;022,45;         1;000,38;         1;000,38;       264;099,25;       265;099,62;       125;047,17;         6;002,26;        25;009,43;        65;024,53;        19;007,17;         2;000,75;        17;006,42;         5;001,89;         0;000,00;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;05;008 ;U;       573;       364;063,53;       209;036,47;         0;000,00;         0;000,00;       364;100,00;       364;100,00;       152;041,76;        14;003,85;        34;009,34;        96;026,37;        32;008,79;         5;001,37;        22;006,04;         8;002,20;         1;000,27;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;05;009 ;U;       783;       527;067,31;       256;032,69;         6;001,14;         2;000,38;       519;098,48;       521;098,86;       202;038,77;        30;005,76;        74;014,20;       110;021,11;        40;007,68;         6;001,15;        45;008,64;        10;001,92;         2;000,38;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;05;010 ;U;       466;       317;068,03;       149;031,97;         2;000,63;         0;000,00;       315;099,37;       315;099,37;        99;031,43;        25;007,94;        36;011,43;        87;027,62;        28;008,89;         6;001,90;        25;007,94;         7;002,22;         2;000,63;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;05;011 ;A;       392;       294;075,00;        98;025,00;         1;000,34;         2;000,68;       291;098,98;       293;099,66;       133;045,39;         5;001,71;        29;009,90;        62;021,16;        24;008,19;         4;001,37;        26;008,87;         6;002,05;         2;000,68;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;05;011 ;B;       451;       308;068,29;       143;031,71;         1;000,32;         1;000,32;       306;099,35;       307;099,68;       134;043,65;         4;001,30;        29;009,45;        76;024,76;        27;008,79;         6;001,95;        27;008,79;         3;000,98;         0;000,00;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;05;012 ;U;       761;       545;071,62;       216;028,38;         2;000,37;         3;000,55;       540;099,08;       543;099,63;       196;036,10;        37;006,81;        63;011,60;       124;022,84;        53;009,76;         5;000,92;        38;007,00;        14;002,58;        10;001,84;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;05;013 ;A;       411;       291;070,80;       120;029,20;         0;000,00;         0;000,00;       291;100,00;       291;100,00;       119;040,89;        11;003,78;        35;012,03;        71;024,40;        26;008,93;         5;001,72;        18;006,19;         4;001,37;         2;000,69;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;05;013 ;B;       409;       314;076,77;        95;023,23;         0;000,00;         0;000,00;       314;100,00;       314;100,00;       125;039,81;        13;004,14;        34;010,83;        73;023,25;        39;012,42;         3;000,96;        23;007,32;         3;000,96;         1;000,32;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;05;014 ;A;       489;       379;077,51;       110;022,49;         2;000,53;         3;000,79;       374;098,68;       377;099,47;       162;042,97;        19;005,04;        46;012,20;        72;019,10;        40;010,61;         7;001,86;        20;005,31;         8;002,12;         0;000,00;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;05;014 ;B;       524;       407;077,67;       117;022,33;         2;000,49;         2;000,49;       403;099,02;       405;099,51;       170;041,98;        24;005,93;        51;012,59;        81;020,00;        33;008,15;         8;001,98;        34;008,40;         2;000,49;         0;000,00;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;05;015 ;A;       425;       277;065,18;       148;034,82;         1;000,36;         0;000,00;       276;099,64;       276;099,64;        98;035,51;        14;005,07;        35;012,68;        65;023,55;        30;010,87;         9;003,26;        20;007,25;         5;001,81;         0;000,00;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;05;015 ;B;       509;       356;069,94;       153;030,06;         1;000,28;         0;000,00;       355;099,72;       355;099,72;       120;033,80;        17;004,79;        51;014,37;        80;022,54;        44;012,39;        11;003,10;        23;006,48;         8;002,25;         1;000,28;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;05;016 ;U;       850;       687;080,82;       163;019,18;         6;000,87;         3;000,44;       678;098,69;       681;099,13;       207;030,40;        43;006,31;        88;012,92;       154;022,61;       106;015,57;        21;003,08;        41;006,02;        15;002,20;         3;000,44;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;05;017 ;U;       489;       316;064,62;       173;035,38;         0;000,00;         1;000,32;       315;099,68;       316;100,00;       118;037,34;        21;006,65;        26;008,23;        68;021,52;        35;011,08;        10;003,16;        33;010,44;         4;001,27;         0;000,00;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;05;018 ;A;       359;       200;055,71;       159;044,29;         0;000,00;         0;000,00;       200;100,00;       200;100,00;        88;044,00;         7;003,50;        23;011,50;        44;022,00;        24;012,00;         2;001,00;         8;004,00;         4;002,00;         0;000,00;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;05;018 ;B;       296;       180;060,81;       116;039,19;         0;000,00;         2;001,11;       178;098,89;       180;100,00;        52;028,89;        10;005,56;        16;008,89;        43;023,89;        26;014,44;        10;005,56;        18;010,00;         3;001,67;         0;000,00;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;05;019 ;U;       821;       642;078,20;       179;021,80;         1;000,16;         1;000,16;       640;099,69;       641;099,84;       186;029,02;        53;008,27;       116;018,10;       124;019,34;        63;009,83;        30;004,68;        58;009,05;         9;001,40;         1;000,16;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;06;001 ;U;       447;       373;083,45;        74;016,55;         0;000,00;         2;000,54;       371;099,46;       373;100,00;       138;037,00;        17;004,56;        44;011,80;        94;025,20;        49;013,14;         4;001,07;        22;005,90;         2;000,54;         1;000,27;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;06;002 ;U;       578;       444;076,82;       134;023,18;         2;000,45;         2;000,45;       440;099,10;       442;099,55;       164;037,10;        26;005,88;        50;011,31;       117;026,47;        27;006,11;        11;002,49;        38;008,60;         5;001,13;         2;000,45;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;06;003 ;A;       302;       227;075,17;        75;024,83;         0;000,00;         1;000,44;       226;099,56;       227;100,00;       101;044,49;         3;001,32;        19;008,37;        44;019,38;        29;012,78;         3;001,32;        21;009,25;         6;002,64;         0;000,00;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;06;003 ;B;       323;       227;070,28;        96;029,72;         1;000,44;         0;000,00;       226;099,56;       226;099,56;        86;038,05;         4;001,77;        26;011,50;        69;030,53;        23;010,18;         3;001,33;        11;004,87;         3;001,33;         1;000,44;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;06;004 ;A;       257;       193;075,10;        64;024,90;         1;000,52;         0;000,00;       192;099,48;       192;099,48;        74;038,54;         8;004,17;        19;009,90;        52;027,08;        18;009,38;         4;002,08;        12;006,25;         4;002,08;         1;000,52;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;06;004 ;B;       353;       279;079,04;        74;020,96;         0;000,00;         0;000,00;       279;100,00;       279;100,00;       102;036,56;        13;004,66;        37;013,26;        67;024,01;        26;009,32;         4;001,43;        27;009,68;         2;000,72;         1;000,36;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;06;005 ;U;       599;       464;077,46;       135;022,54;         1;000,22;         5;001,08;       458;098,71;       463;099,78;       176;038,01;        21;004,54;        54;011,66;       109;023,54;        34;007,34;         6;001,30;        53;011,45;         3;000,65;         2;000,43;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;06;006 ;U;       421;       307;072,92;       114;027,08;         1;000,33;         3;000,98;       303;098,70;       306;099,67;       113;036,93;        16;005,23;        30;009,80;        80;026,14;        12;003,92;         4;001,31;        41;013,40;         4;001,31;         3;000,98;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;06;007 ;U;       291;       205;070,45;        86;029,55;         0;000,00;         3;001,46;       202;098,54;       205;100,00;        74;036,10;         7;003,41;        20;009,76;        54;026,34;        21;010,24;         2;000,98;        19;009,27;         4;001,95;         1;000,49;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;06;008 ;A;       309;       232;075,08;        77;024,92;         0;000,00;         1;000,43;       231;099,57;       232;100,00;        88;037,93;         5;002,16;        36;015,52;        57;024,57;        16;006,90;         8;003,45;        17;007,33;         4;001,72;         0;000,00;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;06;008 ;B;       333;       249;074,77;        84;025,23;         2;000,80;         1;000,40;       246;098,80;       247;099,20;        84;034,01;        10;004,05;        22;008,91;        74;029,96;        29;011,74;         3;001,21;        22;008,91;         2;000,81;         0;000,00;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;06;009 ;U;       363;       261;071,90;       102;028,10;         0;000,00;         1;000,38;       260;099,62;       261;100,00;        99;037,93;        21;008,05;        29;011,11;        53;020,31;        18;006,90;         2;000,77;        30;011,49;         6;002,30;         2;000,77;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;06;010 ;U;       459;       295;064,27;       164;035,73;         1;000,34;         2;000,68;       292;098,98;       294;099,66;       147;050,00;        14;004,76;        26;008,84;        58;019,73;        18;006,12;         5;001,70;        15;005,10;         6;002,04;         3;001,02;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;06;011 ;U;       464;       329;070,91;       135;029,09;         2;000,61;         4;001,22;       323;098,18;       327;099,39;       147;044,95;        20;006,12;        31;009,48;        60;018,35;        25;007,65;        10;003,06;        20;006,12;         5;001,53;         5;001,53;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;06;012 ;U;       465;       335;072,04;       130;027,96;         0;000,00;         5;001,49;       330;098,51;       335;100,00;       137;040,90;        11;003,28;        40;011,94;        83;024,78;        34;010,15;         0;000,00;        20;005,97;         3;000,90;         2;000,60;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;06;013 ;U;       246;       188;076,42;        58;023,58;         1;000,53;         1;000,53;       186;098,94;       187;099,47;        79;042,25;         8;004,28;        12;006,42;        52;027,81;        15;008,02;         3;001,60;        11;005,88;         3;001,60;         3;001,60;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;06;014 ;A;       287;       181;063,07;       106;036,93;         1;000,55;         0;000,00;       180;099,45;       180;099,45;        76;042,22;         8;004,44;        10;005,56;        43;023,89;        20;011,11;         2;001,11;        18;010,00;         3;001,67;         0;000,00;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;06;014 ;B;       374;       254;067,91;       120;032,09;         0;000,00;         0;000,00;       254;100,00;       254;100,00;       117;046,06;        16;006,30;        17;006,69;        60;023,62;        13;005,12;         6;002,36;        23;009,06;         2;000,79;         0;000,00;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;06;015 ;U;       296;       190;064,19;       106;035,81;         0;000,00;         0;000,00;       190;100,00;       190;100,00;        68;035,79;         8;004,21;        14;007,37;        46;024,21;        23;012,11;         6;003,16;        21;011,05;         3;001,58;         1;000,53;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;06;016 ;U;       299;       177;059,20;       122;040,80;         0;000,00;         0;000,00;       177;100,00;       177;100,00;        69;038,98;         9;005,08;        13;007,34;        48;027,12;        14;007,91;         5;002,82;        15;008,47;         2;001,13;         2;001,13;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;245;Santa Coloma de Gramenet                          ;06;017 ;U;       430;       256;059,53;       174;040,47;         1;000,39;         1;000,39;       254;099,22;       255;099,61;        98;038,43;        10;003,92;        23;009,02;        87;034,12;        13;005,10;         5;001,96;        11;004,31;         5;001,96;         2;000,78;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;246;Santa Eugènia de Berga                            ;01;001 ;A;       787;       705;089,58;        82;010,42;         5;000,71;         0;000,00;       700;099,29;       700;099,29;        53;007,57;       350;050,00;       220;031,43;        24;003,43;        12;001,71;        27;003,86;        10;001,43;         4;000,57;         0;000,00;         0;000,00;         0;000,00;24;Osona                                   ;
08;246;Santa Eugènia de Berga                            ;01;001 ;B;       866;       782;090,30;        84;009,70;         3;000,38;         2;000,26;       777;099,36;       779;099,62;        46;005,91;       414;053,15;       237;030,42;        21;002,70;         7;000,90;        40;005,13;        10;001,28;         2;000,26;         0;000,00;         0;000,00;         0;000,00;24;Osona                                   ;
08;247;Santa Eulàlia de Riuprimer                        ;01;001 ;U;       968;       873;090,19;        95;009,81;         3;000,34;         5;000,57;       865;099,08;       870;099,66;        64;007,36;       462;053,10;       208;023,91;        17;001,95;        21;002,41;        78;008,97;        10;001,15;         5;000,57;         0;000,00;         0;000,00;         0;000,00;24;Osona                                   ;
08;248;Santa Eulàlia de Ronçana                          ;01;001 ;A;       906;       783;086,42;       123;013,58;         7;000,89;         3;000,38;       773;098,72;       776;099,11;       166;021,39;       205;026,42;       213;027,45;        76;009,79;        48;006,19;        46;005,93;        17;002,19;         2;000,26;         0;000,00;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;248;Santa Eulàlia de Ronçana                          ;01;001 ;B;       999;       848;084,88;       151;015,12;         2;000,24;         6;000,71;       840;099,06;       846;099,76;       234;027,66;       170;020,09;       200;023,64;        90;010,64;        69;008,16;        35;004,14;        28;003,31;        13;001,54;         1;000,12;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;248;Santa Eulàlia de Ronçana                          ;01;001 ;C;       878;       737;083,94;       141;016,06;         1;000,14;         3;000,41;       733;099,46;       736;099,86;       193;026,22;       159;021,60;       183;024,86;        91;012,36;        52;007,07;        26;003,53;        14;001,90;        12;001,63;         3;000,41;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;248;Santa Eulàlia de Ronçana                          ;01;002 ;A;       909;       759;083,50;       150;016,50;         0;000,00;         4;000,53;       755;099,47;       759;100,00;       137;018,05;       238;031,36;       216;028,46;        72;009,49;        38;005,01;        35;004,61;        13;001,71;         5;000,66;         1;000,13;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;248;Santa Eulàlia de Ronçana                          ;01;002 ;B;     1.004;       837;083,37;       167;016,63;         2;000,24;         5;000,60;       830;099,16;       835;099,76;       196;023,47;       193;023,11;       225;026,95;        74;008,86;        59;007,07;        53;006,35;        26;003,11;         3;000,36;         1;000,12;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
